X,Y
539469.4500738198,5484627.419163509
657085.5845118831,5648104.278677966
571194.6385658022,5750714.925796652
509945.8803946815,5724476.968049914
544407.6419018205,5570327.408950882
620803.7240207046,5396432.184757743
678777.5665393887,5521876.862914538
658071.2565892139,5655031.807073754
595522.9912785495,5455602.47616029
673082.0350114368,5484632.620107487
562478.8578991699,5492430.390085656
593671.9213141652,5417825.085582487
639421.6958509369,5447896.322945099
658729.6026324702,5417840.634963365
528698.4202988165,5670545.098737353
591316.8485192949,5515387.433619244
546069.9439801428,5592870.835530801
748985.664235879,5380888.693432481
590391.3265575739,5637653.744100483
617347.02733966,5375486.84203013
612368.196390538,5729480.551323021
576331.373593125,5367097.622704769
566217.561593458,5674119.230438461
479841.47600403323,5753974.665848447
615638.2481966885,5601663.3144490905
724394.0053301984,5396361.05262832
657971.8284326524,5440370.456732001
600434.3904005912,5432451.65820325
546317.1879953418,5538591.958202027
509540.48143674544,5628703.438202705
631674.8105660927,5520276.055910414
738375.4719319202,5583344.015761571
568957.6488908454,5417940.81778678
553778.7568885412,5693395.228018629
570716.0351989858,5577938.773207221
600723.1380754474,5667436.4796277005
611070.6069433382,5577358.708014604
752519.3445824042,5510754.625129834
516817.057965527,5710545.113961151
534792.3510624022,5708032.9086148515
492803.56763535517,5733583.949935544
681330.4025502962,5705484.194910513
693010.6492334057,5451777.408319121
606619.1949230538,5678861.462067793
544952.8638090759,5586219.569414968
795771.8588366722,5385976.51207117
745297.0627959105,5517288.193036161
568600.673220815,5528119.8490862725
701168.6646622252,5724388.042975309
823510.0936710523,5387446.753973448
626562.0130784612,5490579.459931086
776144.7972745257,5478005.848834253
665751.098274891,5509891.218842512
602183.6409029161,5482583.987566963
572986.2435714821,5716269.527848244
543247.9336418809,5653180.023082292
651654.8493205092,5612422.391235383
635165.4859044484,5539100.191801596
674602.201787759,5515709.1081356965
724766.7552751144,5561845.872478934
694770.6434400497,5678398.623501027
683551.7276128219,5650131.564928181
441506.09900901414,5751387.809434986
755902.6602741547,5526170.941769261
555885.809108637,5448913.91197239
547859.1691964386,5665930.200767044
671713.455257948,5662512.208335287
733710.2134568631,5386348.979072927
649634.1630787972,5623105.108176748
576097.4210408948,5509175.103237102
535035.0056468229,5707846.469957604
598274.824182169,5479460.068944012
569548.9964656516,5373691.122030699
695195.7978245863,5519944.706201149
699607.2402145896,5699964.216310246
514790.1188889387,5635461.485173212
491056.60883970506,5678419.923608153
598867.973043194,5537690.331190963
562708.1610538303,5630568.078046704
654273.523266078,5743780.345081644
716933.4904207969,5463829.402905175
550568.9946363531,5653994.316222597
674841.4396137967,5543690.849396804
549082.1497876009,5557306.863413883
784767.2666048298,5393302.775395943
650240.6183426144,5431959.606657363
620505.2856915881,5625663.367632189
597721.1171814103,5530542.48546136
555429.2310878533,5630634.740987202
667434.0141971721,5473731.931422804
734136.2615333413,5536774.567802021
537171.2116874825,5656812.54449428
625312.1516986305,5379045.415518516
577379.3333220617,5707869.488594323
633842.4599552667,5628705.292061904
615880.1755022014,5598825.875169317
641568.9371299713,5626515.210736104
858131.5049332678,5394487.129688572
592619.3935266976,5541340.878304014
658637.4437375264,5427402.815778934
508753.1119653293,5632618.532614989
571479.4029102194,5599532.108769574
533259.6872274759,5654821.481775144
565169.8450516483,5386783.797603466
588227.9219457502,5377549.986025895
723669.314747016,5488608.44531323
670031.4411200128,5580881.443537088
673338.3193835791,5740220.755931228
634976.6992398582,5719907.132170297
625792.7788927867,5676572.776518647
607069.8632061579,5403064.739600645
695247.4253933851,5651142.494837293
637355.2826482136,5416133.112055419
616002.3787971872,5740134.490345569
459679.2922703087,5745971.73048437
503003.56716551434,5666516.404275052
654848.0769230451,5430398.847740648
595511.1165050934,5526931.902625201
598685.5794818229,5574163.168382879
785247.4186295997,5456655.243525153
545619.6220104473,5549107.415294805
810302.7605833721,5445708.640936848
684892.0945471295,5410526.340718818
504289.2387835168,5565223.147627121
596304.1604119693,5667075.171844499
492999.00968006573,5603525.8868136685
825110.1868430882,5413036.77463646
723414.1233682106,5567853.864540536
563638.7800890822,5689319.254764855
557627.0538367957,5701757.941416973
550625.181030042,5640694.776789976
583966.1164128704,5585586.329807191
640823.3197965269,5695536.098955133
571450.0812241388,5676027.521118123
661872.1051767945,5730036.769985568
546873.6389436823,5703047.002460974
497826.5190994677,5627844.695312871
490995.5396137041,5600549.958336255
735061.0941882061,5571790.217844675
580087.0191510045,5538373.892528372
542373.0394220211,5555892.962602735
698319.6508004948,5611042.340581307
630849.4428986042,5748387.938013206
742286.9273989918,5463168.797369598
614228.5378641346,5509991.5473913485
532334.0491708766,5561943.563066445
543394.0812202282,5537640.019029161
659175.7422815775,5669462.99640353
508237.6749824316,5701977.37538242
592084.5417244252,5714665.149191314
618220.1254607396,5513766.294790862
523849.80225755123,5513353.846584514
697906.7300564246,5501138.531704167
576996.2599591112,5405875.335043379
651447.9451112178,5660306.969817671
754119.5186784843,5462443.556721643
526132.4475143627,5649397.818662719
454226.0922530943,5741935.453056239
735123.4475127861,5456408.356417449
769959.6858631888,5441975.039073326
558505.016530403,5452898.006175825
681534.9008255125,5740019.010492811
518704.5970765486,5567654.0977111105
529580.8189787653,5638583.5475450065
558295.9498854097,5573131.86295028
668208.1480224602,5605469.638173908
661543.1147011346,5422091.135109147
571218.0754139089,5572566.005526277
640821.6339826939,5627805.684047117
690698.4246823072,5415222.224672203
651839.6231900083,5719218.301994113
582214.440367952,5681532.710060071
686930.266711005,5713323.255322112
708647.2970125792,5395676.240849035
556544.7368712707,5501128.009206347
497699.8039777866,5738203.533290954
691546.7815219413,5491195.799897876
641396.1708323595,5547322.001045029
711781.0985622009,5593792.394817194
546195.9076494519,5513969.704111839
704185.0272680729,5419468.307608142
694804.6655680971,5489175.544807255
798492.2471467921,5434545.887253011
664162.1867307503,5759104.981295219
692074.0035356055,5444411.524423376
643422.7350646263,5654385.674354102
548334.5624724305,5465331.240820409
522394.0951134243,5739944.433116347
557367.7610614462,5418965.7602439625
592571.5679354805,5737426.266183529
703783.9400054466,5395289.321730988
553354.622146958,5466870.755565007
587189.3334285979,5715338.997248584
647146.9274178579,5410130.12498126
519812.5280582082,5743854.72576559
703109.4065596855,5574616.14601212
576348.0025504131,5573905.50817379
727276.2431806558,5427373.140140001
725159.2726814889,5431093.728097783
604394.4228075033,5645640.198876158
525496.9524498847,5696192.913237791
552710.1618396493,5616204.837058684
705016.2634849778,5646804.996062821
669608.5545799329,5660535.324589277
552228.957491062,5569494.424961283
548045.6573069349,5484019.91177644
711440.1599627014,5395658.068962559
518664.9495862117,5604809.806160644
667337.5556417765,5702294.899576305
566662.966493746,5572878.9197737295
825577.7711563387,5423277.000383042
724370.9577474928,5619215.507985383
515321.86424541206,5623659.2692957
664142.751057872,5719555.653033193
612857.7913174953,5419769.4146005055
735385.9110581748,5565531.049619257
602746.2115764554,5479096.181526453
492108.60999839444,5627862.780260885
728958.0949517593,5543293.8314334415
552866.4235747536,5490302.758358905
584779.5489251162,5466965.60717475
692433.9323107465,5391063.819014913
684061.8460185556,5737480.152206097
683189.8471157394,5397397.2601021845
545102.2207520064,5657455.08219354
608988.5135658673,5496468.836835405
773698.8264435653,5463283.092007326
548057.4415077112,5532634.749241894
679456.5929295683,5498381.0709332945
572960.8367416498,5511282.227790697
594464.3658643721,5745905.153838344
496745.09748586465,5605933.708138887
450921.3047348271,5728269.235435437
469718.48939650913,5694341.280767647
641886.7497126919,5686414.175429871
652461.6132765403,5701851.919686169
671347.1037074386,5404813.760766342
693238.2212360187,5431202.576063883
512288.9407414722,5628962.9979941845
588510.5986573317,5550630.13932449
687729.4702863578,5461390.326788965
573877.8600187781,5417477.08186789
498423.25829057494,5687547.911666112
633248.0749275963,5425182.346010813
693620.6975247733,5586858.011714689
727166.6616503008,5383884.679946998
